Household,Timestamp,Power Usage (kW)
Household 2,2024-09-23 09:57:02.058512,236.66
Household 2,2024-09-23 10:57:02.058512,163.56
Household 2,2024-09-23 11:57:02.058512,175.03
Household 2,2024-09-23 12:57:02.058512,249.08
Household 2,2024-09-23 13:57:02.058512,201.73
Household 2,2024-09-23 14:57:02.058512,170.72
Household 2,2024-09-23 15:57:02.058512,204.03
Household 2,2024-09-23 16:57:02.058512,245.59
Household 2,2024-09-23 17:57:02.058512,233.29
Household 2,2024-09-23 18:57:02.058512,203.25
Household 2,2024-09-23 19:57:02.058512,228.58
Household 2,2024-09-23 20:57:02.058512,248.92
Household 3,2024-09-22 21:57:02.058512,259.15
Household 3,2024-09-22 22:57:02.058512,287.6
Household 3,2024-09-22 23:57:02.058512,345.21
Household 3,2024-09-23 00:57:02.058512,258.05
Household 3,2024-09-23 01:57:02.058512,318.11
Household 3,2024-09-23 02:57:02.058512,289.98
Household 3,2024-09-23 03:57:02.058512,293.44
Household 3,2024-09-23 04:57:02.058512,312.37
Household 3,2024-09-23 05:57:02.058512,302.44
Household 3,2024-09-23 06:57:02.058512,348.53
Household 3,2024-09-23 07:57:02.058512,330.93
Household 3,2024-09-23 08:57:02.058512,277.05
Household 3,2024-09-23 09:57:02.058512,312.15
Household 3,2024-09-23 10:57:02.058512,278.4
Household 3,2024-09-23 11:57:02.058512,293.74
Household 3,2024-09-23 12:57:02.058512,305.37
Household 3,2024-09-23 13:57:02.058512,302.0
Household 3,2024-09-23 14:57:02.058512,314.83
Household 3,2024-09-23 15:57:02.058512,304.5
Household 3,2024-09-23 16:57:02.058512,258.43
Household 3,2024-09-23 17:57:02.058512,273.08
Household 3,2024-09-23 18:57:02.058512,318.02
Household 3,2024-09-23 19:57:02.058512,336.48
Household 3,2024-09-23 20:57:02.058512,299.21
Household 4,2024-09-22 21:57:02.058512,352.47
Household 4,2024-09-22 22:57:02.058512,384.92
Household 4,2024-09-22 23:57:02.058512,388.75
Household 4,2024-09-23 00:57:02.058512,408.77
Household 4,2024-09-23 01:57:02.058512,401.22
Household 4,2024-09-23 02:57:02.058512,389.63
Household 4,2024-09-23 03:57:02.058512,424.51
Household 4,2024-09-23 04:57:02.058512,372.34
Household 4,2024-09-23 05:57:02.058512,361.34
Household 4,2024-09-23 06:57:02.058512,352.23
Household 4,2024-09-23 07:57:02.058512,351.69
Household 4,2024-09-23 08:57:02.058512,392.25
Household 4,2024-09-23 09:57:02.058512,392.73
Household 4,2024-09-23 10:57:02.058512,423.61
Household 4,2024-09-23 11:57:02.058512,394.87
Household 4,2024-09-23 12:57:02.058512,353.13
Household 4,2024-09-23 13:57:02.058512,360.64
Household 4,2024-09-23 14:57:02.058512,362.72
Household 4,2024-09-23 15:57:02.058512,377.89
Household 4,2024-09-23 16:57:02.058512,360.09
Household 4,2024-09-23 17:57:02.058512,404.97
Household 4,2024-09-23 18:57:02.058512,377.33
Household 4,2024-09-23 19:57:02.058512,371.48
Household 4,2024-09-23 20:57:02.058512,410.38
Household 1,2024-09-23 21:57:02.058512,128.46
Household 1,2024-09-23 22:57:02.058512,87.68
Household 1,2024-09-23 23:57:02.058512,132.86
Household 1,2024-09-24 00:57:02.058512,131.23
Household 1,2024-09-24 01:57:02.058512,65.51
Household 1,2024-09-24 02:57:02.058512,59.92
Household 1,2024-09-24 03:57:02.058512,52.57
Household 1,2024-09-24 04:57:02.058512,109.3
Household 1,2024-09-24 05:57:02.058512,51.91
Household 1,2024-09-24 06:57:02.058512,142.99
Household 1,2024-09-24 07:57:02.058512,142.37
Household 1,2024-09-24 08:57:02.058512,106.45
Household 1,2024-09-24 09:57:02.058512,56.27
Household 1,2024-09-24 10:57:02.058512,90.4
Household 1,2024-09-24 11:57:02.058512,109.25
Household 1,2024-09-24 12:57:02.058512,55.97
Household 1,2024-09-24 13:57:02.058512,104.84
Household 1,2024-09-24 14:57:02.058512,82.67
Household 1,2024-09-24 15:57:02.058512,67.91
Household 1,2024-09-24 16:57:02.058512,133.31
Household 1,2024-09-24 17:57:02.058512,81.29
Household 1,2024-09-24 18:57:02.058512,99.73
Household 1,2024-09-24 19:57:02.058512,59.24
Household 1,2024-09-24 20:57:02.058512,76.94
Household 2,2024-09-23 21:57:02.058512,188.07
Household 2,2024-09-23 22:57:02.058512,235.19
Household 2,2024-09-23 23:57:02.058512,233.14
Household 2,2024-09-24 00:57:02.058512,156.63
Household 2,2024-09-24 01:57:02.058512,215.0
Household 2,2024-09-24 02:57:02.058512,161.14
Household 2,2024-09-24 03:57:02.058512,181.4
Household 2,2024-09-24 04:57:02.058512,230.03
Household 2,2024-09-24 05:57:02.058512,242.32
Household 2,2024-09-24 06:57:02.058512,166.71
Household 2,2024-09-24 07:57:02.058512,176.19
Household 2,2024-09-24 08:57:02.058512,231.45
Household 2,2024-09-24 09:57:02.058512,194.27
Household 2,2024-09-24 10:57:02.058512,229.05
Household 2,2024-09-24 11:57:02.058512,218.7
Household 2,2024-09-24 12:57:02.058512,163.51
Household 2,2024-09-24 13:57:02.058512,239.48
Household 2,2024-09-24 14:57:02.058512,181.44
Household 2,2024-09-24 15:57:02.058512,225.62
Household 2,2024-09-24 16:57:02.058512,226.25
Household 2,2024-09-24 17:57:02.058512,181.74
Household 2,2024-09-24 18:57:02.058512,165.88
Household 2,2024-09-24 19:57:02.058512,160.05
Household 2,2024-09-24 20:57:02.058512,178.71
Household 3,2024-09-23 21:57:02.058512,298.98
Household 3,2024-09-23 22:57:02.058512,311.07
Household 3,2024-09-23 23:57:02.058512,325.44
Household 3,2024-09-24 00:57:02.058512,256.32
Household 3,2024-09-24 01:57:02.058512,277.87
Household 3,2024-09-24 02:57:02.058512,293.67
Household 3,2024-09-24 03:57:02.058512,274.63
Household 3,2024-09-24 04:57:02.058512,294.04
Household 3,2024-09-24 05:57:02.058512,316.39
Household 3,2024-09-24 06:57:02.058512,316.98
Household 3,2024-09-24 07:57:02.058512,340.54
Household 3,2024-09-24 08:57:02.058512,311.56
Household 3,2024-09-24 09:57:02.058512,324.72
Household 3,2024-09-24 10:57:02.058512,348.23
Household 3,2024-09-24 11:57:02.058512,259.8
Household 3,2024-09-24 12:57:02.058512,297.46
Household 3,2024-09-24 13:57:02.058512,258.6
Household 3,2024-09-24 14:57:02.058512,282.78
Household 3,2024-09-24 15:57:02.058512,331.49
Household 3,2024-09-24 16:57:02.058512,322.63
Household 3,2024-09-24 17:57:02.058512,347.99
Household 3,2024-09-24 18:57:02.058512,261.47
Household 3,2024-09-24 19:57:02.058512,263.09
Household 3,2024-09-24 20:57:02.058512,325.65
Household 4,2024-09-23 21:57:02.058512,414.76
Household 4,2024-09-23 22:57:02.058512,400.16
Household 4,2024-09-23 23:57:02.058512,406.14
Household 4,2024-09-24 00:57:02.058512,394.46
Household 4,2024-09-24 01:57:02.058512,383.52
Household 4,2024-09-24 02:57:02.058512,427.83
Household 4,2024-09-24 03:57:02.058512,371.21
Household 4,2024-09-24 04:57:02.058512,356.34
Household 4,2024-09-24 05:57:02.058512,386.83
Household 4,2024-09-24 06:57:02.058512,420.36
Household 4,2024-09-24 07:57:02.058512,350.54
Household 4,2024-09-24 08:57:02.058512,433.28
Household 4,2024-09-24 09:57:02.058512,407.92
Household 4,2024-09-24 10:57:02.058512,368.58
Household 4,2024-09-24 11:57:02.058512,427.93
Household 4,2024-09-24 12:57:02.058512,392.09
Household 4,2024-09-24 13:57:02.058512,379.88
Household 4,2024-09-24 14:57:02.058512,431.3
Household 4,2024-09-24 15:57:02.058512,425.69
Household 4,2024-09-24 16:57:02.058512,366.91
Household 4,2024-09-24 17:57:02.058512,448.07
Household 4,2024-09-24 18:57:02.058512,433.81
Household 4,2024-09-24 19:57:02.058512,421.29
Household 4,2024-09-24 20:57:02.058512,394.49
Household 1,2024-09-24 21:57:02.058512,50.36
Household 1,2024-09-24 22:57:02.058512,134.18
Household 1,2024-09-24 23:57:02.058512,130.87
Household 1,2024-09-25 00:57:02.058512,106.26
Household 1,2024-09-25 01:57:02.058512,104.63
Household 1,2024-09-25 02:57:02.058512,63.98
Household 1,2024-09-25 03:57:02.058512,57.64
Household 1,2024-09-25 04:57:02.058512,52.56
Household 1,2024-09-25 05:57:02.058512,103.89
Household 1,2024-09-25 06:57:02.058512,66.57
Household 1,2024-09-25 07:57:02.058512,108.83
Household 1,2024-09-25 08:57:02.058512,142.74
Household 1,2024-09-25 09:57:02.058512,113.01
Household 1,2024-09-25 10:57:02.058512,129.84
Household 1,2024-09-25 11:57:02.058512,51.36
Household 1,2024-09-25 12:57:02.058512,140.56
Household 1,2024-09-25 13:57:02.058512,58.59
Household 1,2024-09-25 14:57:02.058512,74.71
Household 1,2024-09-25 15:57:02.058512,121.01
Household 1,2024-09-25 16:57:02.058512,133.28
Household 1,2024-09-25 17:57:02.058512,97.61
Household 1,2024-09-25 18:57:02.058512,60.39
Household 1,2024-09-25 19:57:02.058512,84.06
Household 1,2024-09-25 20:57:02.058512,123.19
Household 2,2024-09-24 21:57:02.058512,195.09
Household 2,2024-09-24 22:57:02.058512,232.74
Household 2,2024-09-24 23:57:02.058512,210.54
Household 2,2024-09-25 00:57:02.058512,220.64
Household 2,2024-09-25 01:57:02.058512,166.86
Household 2,2024-09-25 02:57:02.058512,248.91
Household 2,2024-09-25 03:57:02.058512,158.11
Household 2,2024-09-25 04:57:02.058512,219.79
Household 2,2024-09-25 05:57:02.058512,153.61
Household 2,2024-09-25 06:57:02.058512,231.3
Household 2,2024-09-25 07:57:02.058512,224.62
Household 2,2024-09-25 08:57:02.058512,220.32
Household 2,2024-09-25 09:57:02.058512,176.27
Household 2,2024-09-25 10:57:02.058512,189.35
Household 2,2024-09-25 11:57:02.058512,196.09
Household 2,2024-09-25 12:57:02.058512,209.41
Household 2,2024-09-25 13:57:02.058512,154.6
Household 2,2024-09-25 14:57:02.058512,202.31
Household 2,2024-09-25 15:57:02.058512,155.36
Household 2,2024-09-25 16:57:02.058512,176.16
Household 2,2024-09-25 17:57:02.058512,227.28
Household 2,2024-09-25 18:57:02.058512,225.2
Household 2,2024-09-25 19:57:02.058512,231.16
Household 2,2024-09-25 20:57:02.058512,184.23
Household 3,2024-09-24 21:57:02.058512,337.41
Household 3,2024-09-24 22:57:02.058512,254.97
Household 3,2024-09-24 23:57:02.058512,322.4
Household 3,2024-09-25 00:57:02.058512,312.89
Household 3,2024-09-25 01:57:02.058512,311.63
Household 3,2024-09-25 02:57:02.058512,277.42
Household 3,2024-09-25 03:57:02.058512,348.68
Household 3,2024-09-25 04:57:02.058512,341.1
Household 3,2024-09-25 05:57:02.058512,276.68
Household 3,2024-09-25 06:57:02.058512,270.01
Household 3,2024-09-25 07:57:02.058512,281.27
Household 3,2024-09-25 08:57:02.058512,273.87
Household 3,2024-09-25 09:57:02.058512,345.54
Household 3,2024-09-25 10:57:02.058512,310.83
Household 3,2024-09-25 11:57:02.058512,287.8
Household 3,2024-09-25 12:57:02.058512,339.83
Household 3,2024-09-25 13:57:02.058512,305.07
Household 3,2024-09-25 14:57:02.058512,303.81
Household 3,2024-09-25 15:57:02.058512,284.65
Household 3,2024-09-25 16:57:02.058512,346.37
Household 3,2024-09-25 17:57:02.058512,275.48
Household 3,2024-09-25 18:57:02.058512,304.8
Household 3,2024-09-25 19:57:02.058512,291.69
Household 3,2024-09-25 20:57:02.058512,279.8
Household 4,2024-09-24 21:57:02.058512,432.98
Household 4,2024-09-24 22:57:02.058512,446.15
Household 4,2024-09-24 23:57:02.058512,417.11
Household 4,2024-09-25 00:57:02.058512,350.72
Household 4,2024-09-25 01:57:02.058512,433.75
Household 4,2024-09-25 02:57:02.058512,425.11
Household 4,2024-09-25 03:57:02.058512,399.29
Household 4,2024-09-25 04:57:02.058512,399.73
Household 4,2024-09-25 05:57:02.058512,383.65
Household 4,2024-09-25 06:57:02.058512,407.39
Household 4,2024-09-25 07:57:02.058512,440.55
Household 4,2024-09-25 08:57:02.058512,420.25
Household 4,2024-09-25 09:57:02.058512,351.52
Household 4,2024-09-25 10:57:02.058512,369.92
Household 4,2024-09-25 11:57:02.058512,443.77
Household 4,2024-09-25 12:57:02.058512,360.99
Household 4,2024-09-25 13:57:02.058512,438.14
Household 4,2024-09-25 14:57:02.058512,376.48
Household 4,2024-09-25 15:57:02.058512,433.56
Household 4,2024-09-25 16:57:02.058512,399.72
Household 4,2024-09-25 17:57:02.058512,437.2
Household 4,2024-09-25 18:57:02.058512,377.08
Household 4,2024-09-25 19:57:02.058512,372.16
Household 4,2024-09-25 20:57:02.058512,377.91
Household 1,2024-09-25 21:57:02.058512,96.07
Household 1,2024-09-25 22:57:02.058512,119.74
Household 1,2024-09-25 23:57:02.058512,139.23
Household 1,2024-09-26 00:57:02.058512,110.82
Household 1,2024-09-26 01:57:02.058512,93.2
Household 1,2024-09-26 02:57:02.058512,103.71
Household 1,2024-09-26 03:57:02.058512,142.14
Household 1,2024-09-26 04:57:02.058512,83.76
Household 1,2024-09-26 05:57:02.058512,58.75
Household 1,2024-09-26 06:57:02.058512,106.92
Household 1,2024-09-26 07:57:02.058512,113.25
Household 1,2024-09-26 08:57:02.058512,118.14
Household 1,2024-09-26 09:57:02.058512,137.94
Household 1,2024-09-26 10:57:02.058512,96.63
Household 1,2024-09-26 11:57:02.058512,131.5
Household 1,2024-09-26 12:57:02.058512,123.94
Household 1,2024-09-26 13:57:02.058512,145.33
Household 1,2024-09-26 14:57:02.058512,53.86
Household 1,2024-09-26 15:57:02.058512,86.39
Household 1,2024-09-26 16:57:02.058512,57.82
Household 1,2024-09-26 17:57:02.058512,89.72
Household 1,2024-09-26 18:57:02.058512,59.3
Household 1,2024-09-26 19:57:02.058512,137.91
Household 1,2024-09-26 20:57:02.058512,130.22
Household 2,2024-09-25 21:57:02.058512,221.22
Household 2,2024-09-25 22:57:02.058512,191.19
Household 2,2024-09-25 23:57:02.058512,237.82
Household 2,2024-09-26 00:57:02.058512,152.02
Household 2,2024-09-26 01:57:02.058512,243.15
Household 2,2024-09-26 02:57:02.058512,193.66
Household 2,2024-09-26 03:57:02.058512,178.16
Household 2,2024-09-26 04:57:02.058512,204.22
Household 2,2024-09-26 05:57:02.058512,222.3
Household 2,2024-09-26 06:57:02.058512,234.07
Household 2,2024-09-26 07:57:02.058512,220.22
Household 2,2024-09-26 08:57:02.058512,183.62
Household 2,2024-09-26 09:57:02.058512,192.61
Household 2,2024-09-26 10:57:02.058512,172.71
Household 2,2024-09-26 11:57:02.058512,229.71
Household 2,2024-09-26 12:57:02.058512,192.09
Household 2,2024-09-26 13:57:02.058512,236.86
Household 2,2024-09-26 14:57:02.058512,194.84
Household 2,2024-09-26 15:57:02.058512,178.58
Household 2,2024-09-26 16:57:02.058512,173.96
Household 2,2024-09-26 17:57:02.058512,210.87
Household 2,2024-09-26 18:57:02.058512,215.19
Household 2,2024-09-26 19:57:02.058512,159.36
Household 2,2024-09-26 20:57:02.058512,226.71
Household 3,2024-09-25 21:57:02.058512,316.85
Household 3,2024-09-25 22:57:02.058512,286.25
Household 3,2024-09-25 23:57:02.058512,281.56
Household 3,2024-09-26 00:57:02.058512,334.84
Household 3,2024-09-26 01:57:02.058512,263.11
Household 3,2024-09-26 02:57:02.058512,287.88
Household 3,2024-09-26 03:57:02.058512,298.64
Household 3,2024-09-26 04:57:02.058512,260.4
Household 3,2024-09-26 05:57:02.058512,334.06
Household 3,2024-09-26 06:57:02.058512,305.75
Household 3,2024-09-26 07:57:02.058512,294.94
Household 3,2024-09-26 08:57:02.058512,325.08
Household 3,2024-09-26 09:57:02.058512,322.88
Household 3,2024-09-26 10:57:02.058512,278.5
Household 3,2024-09-26 11:57:02.058512,281.81
Household 3,2024-09-26 12:57:02.058512,265.54
Household 3,2024-09-26 13:57:02.058512,293.61
Household 3,2024-09-26 14:57:02.058512,281.36
Household 3,2024-09-26 15:57:02.058512,267.55
Household 3,2024-09-26 16:57:02.058512,322.95
Household 3,2024-09-26 17:57:02.058512,253.24
Household 3,2024-09-26 18:57:02.058512,280.6
Household 3,2024-09-26 19:57:02.058512,345.22
Household 3,2024-09-26 20:57:02.058512,258.16
Household 4,2024-09-25 21:57:02.058512,447.81
Household 4,2024-09-25 22:57:02.058512,423.48
Household 4,2024-09-25 23:57:02.058512,441.1
Household 4,2024-09-26 00:57:02.058512,351.93
Household 4,2024-09-26 01:57:02.058512,353.42
Household 4,2024-09-26 02:57:02.058512,441.61
Household 4,2024-09-26 03:57:02.058512,432.99
Household 4,2024-09-26 04:57:02.058512,393.06
Household 4,2024-09-26 05:57:02.058512,395.8
Household 4,2024-09-26 06:57:02.058512,423.6
Household 4,2024-09-26 07:57:02.058512,392.92
Household 4,2024-09-26 08:57:02.058512,449.49
Household 4,2024-09-26 09:57:02.058512,382.3
Household 4,2024-09-26 10:57:02.058512,358.5
Household 4,2024-09-26 11:57:02.058512,350.28
Household 4,2024-09-26 12:57:02.058512,413.87
Household 4,2024-09-26 13:57:02.058512,411.35
Household 4,2024-09-26 14:57:02.058512,441.45
Household 4,2024-09-26 15:57:02.058512,416.43
Household 4,2024-09-26 16:57:02.058512,405.47
Household 4,2024-09-26 17:57:02.058512,376.54
Household 4,2024-09-26 18:57:02.058512,406.33
Household 4,2024-09-26 19:57:02.058512,371.53
Household 4,2024-09-26 20:57:02.058512,380.31
Household 1,2024-09-26 21:57:02.058512,125.78
Household 1,2024-09-26 22:57:02.058512,68.7
Household 1,2024-09-26 23:57:02.058512,101.01
Household 1,2024-09-27 00:57:02.058512,85.0
Household 1,2024-09-27 01:57:02.058512,137.08
Household 1,2024-09-27 02:57:02.058512,50.31
Household 1,2024-09-27 03:57:02.058512,73.47
Household 1,2024-09-27 04:57:02.058512,97.67
Household 1,2024-09-27 05:57:02.058512,143.71
Household 1,2024-09-27 06:57:02.058512,70.31
Household 1,2024-09-27 07:57:02.058512,121.2
Household 1,2024-09-27 08:57:02.058512,88.96
Household 1,2024-09-27 09:57:02.058512,144.21
Household 1,2024-09-27 10:57:02.058512,63.82
Household 1,2024-09-27 11:57:02.058512,73.9
Household 1,2024-09-27 12:57:02.058512,128.67
Household 1,2024-09-27 13:57:02.058512,120.22
Household 1,2024-09-27 14:57:02.058512,55.89
Household 1,2024-09-27 15:57:02.058512,67.08
Household 1,2024-09-27 16:57:02.058512,99.34
Household 1,2024-09-27 17:57:02.058512,110.73
Household 1,2024-09-27 18:57:02.058512,110.54
Household 1,2024-09-27 19:57:02.058512,72.09
Household 1,2024-09-27 20:57:02.058512,68.19
Household 2,2024-09-26 21:57:02.058512,178.84
Household 2,2024-09-26 22:57:02.058512,222.97
Household 2,2024-09-26 23:57:02.058512,224.7
Household 2,2024-09-27 00:57:02.058512,202.42
Household 2,2024-09-27 01:57:02.058512,244.17
Household 2,2024-09-27 02:57:02.058512,214.79
Household 2,2024-09-27 03:57:02.058512,170.48
Household 2,2024-09-27 04:57:02.058512,176.54
Household 2,2024-09-27 05:57:02.058512,154.38
Household 2,2024-09-27 06:57:02.058512,198.9
Household 2,2024-09-27 07:57:02.058512,187.61
Household 2,2024-09-27 08:57:02.058512,229.63
Household 2,2024-09-27 09:57:02.058512,248.07
Household 2,2024-09-27 10:57:02.058512,197.74
Household 2,2024-09-27 11:57:02.058512,247.97
Household 2,2024-09-27 12:57:02.058512,188.0
Household 2,2024-09-27 13:57:02.058512,182.56
Household 2,2024-09-27 14:57:02.058512,207.17
Household 2,2024-09-27 15:57:02.058512,189.16
Household 2,2024-09-27 16:57:02.058512,242.65
Household 2,2024-09-27 17:57:02.058512,186.96
Household 2,2024-09-27 18:57:02.058512,211.63
Household 2,2024-09-27 19:57:02.058512,222.26
Household 2,2024-09-27 20:57:02.058512,238.1
Household 3,2024-09-26 21:57:02.058512,295.95
Household 3,2024-09-26 22:57:02.058512,260.74
Household 3,2024-09-26 23:57:02.058512,258.61
Household 3,2024-09-27 00:57:02.058512,316.8
Household 3,2024-09-27 01:57:02.058512,331.75
Household 3,2024-09-27 02:57:02.058512,285.84
Household 3,2024-09-27 03:57:02.058512,256.82
Household 3,2024-09-27 04:57:02.058512,330.41
Household 3,2024-09-27 05:57:02.058512,348.32
Household 3,2024-09-27 06:57:02.058512,269.05
Household 3,2024-09-27 07:57:02.058512,349.97
Household 3,2024-09-27 08:57:02.058512,304.04
Household 3,2024-09-27 09:57:02.058512,266.39
Household 3,2024-09-27 10:57:02.058512,257.34
Household 3,2024-09-27 11:57:02.058512,284.66
Household 3,2024-09-27 12:57:02.058512,261.73
Household 3,2024-09-27 13:57:02.058512,286.08
Household 3,2024-09-27 14:57:02.058512,336.46
Household 3,2024-09-27 15:57:02.058512,312.64
Household 3,2024-09-27 16:57:02.058512,268.98
Household 3,2024-09-27 17:57:02.058512,268.79
Household 3,2024-09-27 18:57:02.058512,334.76
Household 3,2024-09-27 19:57:02.058512,265.62
Household 3,2024-09-27 20:57:02.058512,271.11
Household 4,2024-09-26 21:57:02.058512,360.48
Household 4,2024-09-26 22:57:02.058512,403.47
Household 4,2024-09-26 23:57:02.058512,421.97
Household 4,2024-09-27 00:57:02.058512,422.2
